Rk,Player,Age,Team,Pos,G,GS,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Coverage Yds/Tgt,Pass Coverage TD,Pass Coverage Rat,Pass Coverage DADOT,Pass Coverage Air,Pass Coverage YAC,Pass Rush Bltz,Pass Rush Hrry,Pass Rush QBKD,Pass Rush Bats,Pass Rush Sk,Pass Rush Prss,Tackles Comb,Tackles MTkl,Tackles MTkl%,Awards
660.0,Dylan Horton,23.0,HOU,DE,10.0,0.0,0.0,2.0,2.0,100.0,1.0,0.5,0.5,0.0,79.2,-2.0,-4.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,1.0,7.1,
661.0,Matt Judon,31.0,NWE,LB,4.0,2.0,0.0,2.0,2.0,100.0,9.0,4.5,4.5,0.0,85.4,3.5,7.0,2.0,9.0,2.0,5.0,0.0,4.0,11.0,13.0,1.0,7.1,
662.0,Shaq Lawson,29.0,BUF,DE,16.0,1.0,0.0,3.0,3.0,100.0,39.0,13.0,13.0,0.0,118.7,1.3,4.0,35.0,0.0,3.0,6.0,0.0,1.0,10.0,13.0,2.0,13.3,
663.0,LaCale London,26.0,ATL,DL,7.0,0.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,-3.0,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.1,
664.0,Eric Murray,29.0,HOU,S,6.0,4.0,0.0,4.0,2.0,50.0,48.0,24.0,12.0,1.0,133.3,22.8,38.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,18.8,
665.0,Siran Neal,29.0,BUF,CB,17.0,0.0,0.0,7.0,4.0,57.1,50.0,12.5,7.1,0.0,79.5,5.1,34.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,
666.0,Ronnie Perkins,24.0,DEN,OLB,7.0,0.0,0.0,4.0,3.0,75.0,15.0,5.0,3.8,0.0,80.2,-0.8,-3.0,18.0,2.0,1.0,1.0,0.0,0.0,2.0,13.0,2.0,13.3,
667.0,Logan Ryan,32.0,SFO,S,5.0,2.0,0.0,3.0,2.0,66.7,15.0,7.5,5.0,0.0,78.5,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,
668.0,Trenton Simpson,22.0,BAL,LB,15.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,
669.0,Mazi Smith,22.0,DAL,DT,17.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,13.0,2.0,13.3,
670.0,Tre'Vius Tomlinson,23.0,LAR,DB,15.0,0.0,0.0,6.0,5.0,83.3,78.0,15.6,13.0,1.0,158.3,17.3,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,
671.0,Ben VanSumeren,23.0,PHI,LB,9.0,1.0,0.0,2.0,2.0,100.0,3.0,1.5,1.5,0.0,79.2,-1.5,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.1,
672.0,Rock Ya-Sin,27.0,BAL,CB,14.0,1.0,0.0,21.0,11.0,52.4,177.0,16.1,8.4,2.0,112.6,14.0,105.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,
673.0,Ugo Amadi,26.0,NOR,S,17.0,0.0,0.0,12.0,5.0,41.7,81.0,16.2,6.8,0.0,64.9,4.9,32.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.7,
674.0,Isaiah Buggs,27.0,DET,DT,10.0,3.0,0.0,2.0,2.0,100.0,4.0,2.0,2.0,0.0,79.2,-0.5,-1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,12.0,3.0,20.0,
675.0,Cam Gill,26.0,TAM,OLB,15.0,0.0,0.0,1.0,1.0,100.0,19.0,19.0,19.0,0.0,118.7,-7.0,-7.0,26.0,3.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,
676.0,DaVon Hamilton,26.0,JAX,DT,8.0,2.0,0.0,1.0,1.0,100.0,21.0,21.0,21.0,0.0,118.7,-8.0,-8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.3,
677.0,Jake Hansen,25.0,HOU,LB,14.0,0.0,0.0,6.0,6.0,100.0,58.0,9.7,9.7,0.0,106.9,2.8,17.0,41.0,6.0,1.0,0.0,0.0,0.0,1.0,12.0,2.0,14.3,
678.0,D'Marco Jackson,25.0,NOR,LB,17.0,0.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,-2.0,-2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
679.0,Linval Joseph,35.0,BUF,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,12.0,1.0,7.7,
680.0,Tyler Lacy,24.0,JAX,DE,15.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,12.0,0.0,0.0,
681.0,Avonte Maddox,27.0,PHI,CB,4.0,2.0,0.0,18.0,15.0,83.3,202.0,13.5,11.2,0.0,113.4,6.5,92.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.7,
682.0,Jeremiah Moon,25.0,BAL,LB,8.0,1.0,0.0,1.0,1.0,100.0,2.0,2.0,2.0,0.0,79.2,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
683.0,George Odum,30.0,SFO,S,11.0,0.0,0.0,2.0,2.0,100.0,20.0,10.0,10.0,0.0,108.3,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
684.0,Elijah Riley,25.0,PIT,S,13.0,0.0,0.0,5.0,4.0,80.0,64.0,16.0,12.8,0.0,118.7,10.4,39.0,25.0,3.0,1.0,0.0,0.0,1.0,2.0,12.0,3.0,20.0,
685.0,Dominique Robinson,25.0,CHI,DL,11.0,0.0,0.0,4.0,3.0,75.0,10.0,3.3,2.5,0.0,77.1,-2.5,-11.0,21.0,1.0,2.0,0.0,1.0,0.5,3.0,12.0,1.0,7.7,
686.0,Tre'Davious White,28.0,BUF,CB,4.0,4.0,1.0,18.0,9.0,50.0,56.0,6.2,3.1,2.0,70.6,4.4,33.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,2.0,14.3,
687.0,Daryl Worley,28.0,BAL,CB,12.0,2.0,0.0,7.0,2.0,28.6,15.0,7.5,2.1,0.0,39.6,11.4,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
688.0,Boogie Basham,26.0,NYG,OLB,13.0,0.0,0.0,2.0,1.0,50.0,9.0,9.0,4.5,0.0,62.5,0.5,2.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.3,
689.0,Alex Cook,24.0,CAR,S,10.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,35.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,15.4,
690.0,Khalil Dorsey,25.0,DET,CB,13.0,2.0,0.0,8.0,4.0,50.0,66.0,16.5,8.3,1.0,117.7,14.0,56.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,
691.0,Brandin Echols,26.0,NYJ,CB,14.0,1.0,1.0,14.0,11.0,78.6,75.0,6.8,5.4,1.0,83.0,5.2,35.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,21.4,
692.0,Gregory Junior,24.0,JAX,CB,9.0,0.0,0.0,9.0,7.0,77.8,49.0,7.0,5.4,0.0,89.4,3.9,32.0,17.0,3.0,1.0,0.0,1.0,0.0,1.0,11.0,2.0,15.4,
693.0,Jesse Luketa,24.0,ARI,OLB,14.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,118.7,1.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,2.0,11.0,1.0,8.3,
694.0,Owen Pappoe,23.0,ARI,LB,16.0,1.0,0.0,6.0,5.0,83.3,37.0,7.4,6.2,0.0,92.4,2.2,19.0,18.0,10.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,8.3,
695.0,Jerrick Reed,23.0,SEA,S,10.0,0.0,0.0,2.0,1.0,50.0,7.0,7.0,3.5,0.0,58.3,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,
696.0,Jay Tufele,24.0,CIN,DT,10.0,0.0,0.0,1.0,1.0,100.0,28.0,28.0,28.0,0.0,118.7,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,
697.0,Ar'Darius Washington,24.0,BAL,S,2.0,1.0,0.0,17.0,12.0,70.6,87.0,7.3,5.1,1.0,101.8,3.4,26.0,61.0,2.0,0.0,1.0,0.0,1.0,2.0,11.0,2.0,15.4,
698.0,Kindle Vildor,26.0,2TM,CB,7.0,2.0,0.0,20.0,11.0,55.0,161.0,14.6,8.1,2.0,114.8,13.7,100.0,61.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,
698.0,Kindle Vildor,26.0,TEN,CB,2.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
698.0,Kindle Vildor,26.0,DET,CB,5.0,2.0,0.0,19.0,10.0,52.6,154.0,15.4,8.1,2.0,114.8,14.1,93.0,61.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,
699.0,Markus Bailey,26.0,CIN,LB,17.0,0.0,0.0,1.0,1.0,100.0,22.0,22.0,22.0,0.0,118.7,21.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
700.0,Tony Brown,28.0,IND,CB,12.0,1.0,1.0,7.0,6.0,85.7,180.0,30.0,25.7,1.0,118.7,18.0,125.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,23.1,
701.0,Marlon Davidson,25.0,TEN,DL,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,
702.0,Malik Herring,26.0,KAN,DE,7.0,1.0,0.0,2.0,1.0,50.0,8.0,8.0,4.0,0.0,60.4,3.5,4.0,4.0,0.0,1.0,1.0,1.0,1.5,4.0,10.0,0.0,0.0,
703.0,Ka'dar Hollman,29.0,HOU,CB,17.0,1.0,0.0,6.0,3.0,50.0,41.0,13.7,6.8,0.0,72.2,10.8,32.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
704.0,Jake Hummel,24.0,LAR,LB,17.0,0.0,0.0,5.0,5.0,100.0,27.0,5.4,5.4,0.0,89.2,3.6,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.1,
705.0,D'Shawn Jamison,24.0,CAR,CB,15.0,1.0,0.0,8.0,6.0,75.0,107.0,17.8,13.4,1.0,156.2,13.9,90.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.1,
706.0,Joseph Ossai,23.0,CIN,DE,14.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,6.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,7.0,10.0,1.0,9.1,
707.0,Isaac Rochell,28.0,LVR,DE,8.0,1.0,0.0,3.0,2.0,66.7,12.0,6.0,4.0,0.0,74.3,-1.0,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.1,
708.0,J.J. Russell,25.0,TAM,LB,8.0,1.0,0.0,1.0,1.0,100.0,9.0,9.0,9.0,0.0,104.2,1.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,9.1,
709.0,Dawuane Smoot,28.0,JAX,OLB,12.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,4.0,1.0,2.0,0.0,1.0,4.0,10.0,1.0,9.1,
710.0,DJ Turner,26.0,LVR,WR,10.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-1.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
711.0,Dee Winters,23.0,SFO,LB,15.0,0.0,0.0,12.0,8.0,66.7,82.0,10.3,6.8,0.0,86.1,5.8,38.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,
712.0,Alex Austin,22.0,NWE,CB,5.0,1.0,1.0,16.0,5.0,31.3,21.0,4.2,1.3,1.0,35.4,12.1,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,
713.0,Carter Coughlin,26.0,NYG,LB,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,
714.0,Rashaan Evans,28.0,DAL,LB,9.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,9.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,
715.0,Matthias Farley,31.0,CAR,S,5.0,1.0,0.0,3.0,2.0,66.7,19.0,9.5,6.3,0.0,84.0,5.3,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,25.0,
716.0,Poona Ford,28.0,BUF,DT,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,9.0,1.0,10.0,
717.0,Isaiah Foskey,23.0,NOR,DE,10.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,
718.0,Justin Houston,34.0,CAR,ROLB,7.0,7.0,0.0,4.0,3.0,75.0,-7.0,-2.3,-1.8,0.0,77.1,-4.5,-18.0,11.0,13.0,2.0,2.0,1.0,0.5,5.0,9.0,2.0,18.2,
719.0,Desjuan Johnson,24.0,LAR,DE,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,9.0,1.0,10.0,
720.0,Lonnie Johnson Jr.,28.0,NOR,CB,12.0,0.0,1.0,6.0,3.0,50.0,78.0,26.0,13.0,3.0,95.8,19.8,69.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,
721.0,Anthony Kendall,24.0,TEN,CB,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,
722.0,Jordan Kunaszyk,27.0,CLE,LB,5.0,0.0,0.0,3.0,3.0,100.0,38.0,12.7,12.7,1.0,158.3,8.3,25.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,18.2,
723.0,Romeo Okwara,28.0,DET,DL,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,3.0,2.0,2.0,7.0,9.0,2.0,18.2,
724.0,Zach VanValkenburg,25.0,LAR,OLB,9.0,0.0,0.0,2.0,1.0,50.0,11.0,11.0,5.5,0.0,66.7,3.5,-1.0,12.0,3.0,0.0,1.0,0.0,1.0,2.0,9.0,1.0,10.0,
725.0,Abdullah Anderson,27.0,WAS,DL,7.0,0.0,0.0,1.0,1.0,100.0,-2.0,-2.0,-2.0,0.0,79.2,-3.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,8.0,0.0,0.0,
726.0,Josh Blackwell,24.0,CHI,DB,10.0,0.0,0.0,2.0,2.0,100.0,24.0,12.0,12.0,0.0,116.7,1.0,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
727.0,Andrew Booth,23.0,MIN,CB,17.0,1.0,0.0,10.0,7.0,70.0,84.0,12.0,8.4,0.0,95.4,9.6,60.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
728.0,Sheldon Day,29.0,MIN,DL,6.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,11.1,
729.0,Mohamoud Diabate,22.0,CLE,LB,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
730.0,Kahlef Hailassie,23.0,CLE,CB,9.0,1.0,0.0,9.0,5.0,55.6,99.0,19.8,11.0,2.0,133.8,10.0,43.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,
731.0,Christian Holmes,26.0,WAS,CB,13.0,0.0,0.0,2.0,1.0,50.0,6.0,6.0,3.0,0.0,56.2,5.5,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
732.0,Phil Hoskins,26.0,ARI,DT,5.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,
733.0,Naquan Jones,25.0,TEN,DT,8.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
734.0,Phidarian Mathis,25.0,WAS,DT,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,
735.0,Ross Matiscik,27.0,JAX,LS,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"PB,AP-1"
736.0,TK McLendon,23.0,TEN,DE,7.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,
737.0,James Pierre,27.0,PIT,CB,16.0,0.0,0.0,2.0,2.0,100.0,18.0,9.0,9.0,1.0,143.7,6.5,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
738.0,Jordon Riley,25.0,NYG,DL,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,27.3,
739.0,Janarius Robinson,24.0,LVR,DE,6.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,1.0,11.1,
740.0,D'Angelo Ross,27.0,HOU,CB,13.0,0.0,0.0,1.0,1.0,100.0,75.0,75.0,75.0,1.0,158.3,43.0,43.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
741.0,Jaquelin Roy,23.0,MIN,DL,12.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,
742.0,Duke Shelley,27.0,LAR,DB,11.0,0.0,0.0,11.0,6.0,54.5,59.0,9.8,5.4,0.0,69.9,7.7,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
743.0,Ben Stille,26.0,ARI,DL,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,
744.0,Pierre Strong,25.0,CLE,RB,17.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
745.0,Chazz Surratt,26.0,NYJ,LB,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
746.0,Shaq Thompson,29.0,CAR,LB,2.0,2.0,0.0,5.0,4.0,80.0,32.0,8.0,6.4,0.0,93.3,3.6,12.0,20.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,20.0,
747.0,Jay Ward,23.0,MIN,S,17.0,0.0,0.0,2.0,2.0,100.0,26.0,13.0,13.0,1.0,158.3,1.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,
748.0,Chandler Wooten,24.0,CAR,LB,8.0,0.0,0.0,4.0,2.0,50.0,17.0,8.5,4.3,0.0,61.5,2.8,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
749.0,Frank Clark,30.0,2TM,DE,8.0,0.0,0.0,3.0,3.0,100.0,16.0,5.3,5.3,0.0,88.9,-1.7,-5.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,
749.0,Frank Clark,30.0,DEN,DE,2.0,0.0,0.0,2.0,2.0,100.0,9.0,4.5,4.5,0.0,85.4,-1.5,-3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
749.0,Frank Clark,30.0,SEA,LB,6.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-2.0,-2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,
750.0,Micah Abernathy,26.0,ATL,S,12.0,0.0,0.0,2.0,2.0,100.0,12.0,6.0,6.0,0.0,91.7,5.5,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
751.0,Brian Asamoah,23.0,MIN,LB,13.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-5.0,-5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,12.5,
752.0,Joey Blount,25.0,ARI,S,11.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
753.0,Mike Brown,24.0,TEN,S,9.0,1.0,0.0,7.0,5.0,71.4,52.0,10.4,7.4,0.0,92.6,5.3,13.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
754.0,Deon Bush,30.0,KAN,DB,6.0,0.0,0.0,2.0,2.0,100.0,28.0,14.0,14.0,0.0,118.7,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,22.2,
755.0,Marcus Davenport,27.0,MIN,DL,4.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,-6.0,-6.0,6.0,7.0,2.0,2.0,0.0,2.0,6.0,7.0,0.0,0.0,
756.0,Bryce Hall,26.0,NYJ,CB,9.0,2.0,1.0,12.0,6.0,50.0,87.0,14.5,7.3,0.0,39.2,11.7,45.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
757.0,Melvin Ingram,34.0,MIA,LB,3.0,0.0,0.0,1.0,1.0,100.0,26.0,26.0,26.0,0.0,118.7,21.0,21.0,5.0,1.0,1.0,0.0,0.0,1.5,3.0,7.0,1.0,12.5,
758.0,Drake Jackson,22.0,SFO,DL,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,8.0,7.0,0.0,0.0,
759.0,Patrick Johnson,25.0,PHI,LB,15.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,12.5,
760.0,Sam Kamara,26.0,CLE,DE,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
761.0,Darrell Luter,23.0,SFO,CB,7.0,0.0,0.0,5.0,2.0,40.0,20.0,10.0,4.0,0.0,52.1,16.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
762.0,Jacob Martin,28.0,IND,DE,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,
763.0,Tyler Matakevich,31.0,BUF,LB,17.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
764.0,Nik Needham,27.0,MIA,CB,10.0,0.0,0.0,8.0,6.0,75.0,44.0,7.3,5.5,0.0,87.5,10.4,31.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
765.0,Dare Ogunbowale,29.0,HOU,RB,12.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
766.0,Julian Okwara,26.0,DET,LB,9.0,1.0,0.0,1.0,1.0,100.0,20.0,20.0,20.0,0.0,118.7,14.0,14.0,6.0,2.0,1.0,2.0,1.0,2.0,5.0,7.0,1.0,12.5,
767.0,Myjai Sanders,25.0,HOU,DE,7.0,0.0,0.0,1.0,1.0,100.0,9.0,9.0,9.0,0.0,104.2,-7.0,-7.0,16.0,2.0,2.0,2.0,0.0,0.0,4.0,7.0,1.0,12.5,
768.0,Grant Stuard,25.0,IND,LB,17.0,0.0,0.0,2.0,2.0,100.0,29.0,14.5,14.5,0.0,118.7,5.0,10.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
769.0,Carlos Watkins,30.0,ARI,DT,2.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,
770.0,Samuel Womack,24.0,SFO,CB,7.0,0.0,0.0,5.0,4.0,80.0,19.0,4.8,3.8,1.0,122.1,4.6,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
771.0,Myles Adams,25.0,SEA,DT,11.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,
772.0,Jalyn Armour-Davis,24.0,BAL,CB,8.0,0.0,0.0,3.0,3.0,100.0,19.0,6.3,6.3,0.0,93.1,3.3,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
773.0,Luke Gifford,28.0,TEN,LB,11.0,1.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
774.0,Trevis Gipson,26.0,TEN,OLB,8.0,0.0,0.0,1.0,1.0,100.0,17.0,17.0,17.0,0.0,118.7,15.0,15.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,14.3,
775.0,Cameron Goode,25.0,MIA,LB,17.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,6.0,1.0,14.3,
776.0,Mike Greene,24.0,TAM,DL,10.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
