Rk,Player,Age,Team,Pos,G,GS,Def Interceptions Int,Def Interceptions Yds,Def Interceptions IntTD,Def Interceptions Lng,Def Interceptions PD,Fumbles FF,Fumbles Fmb,Fumbles FR,Fumbles Yds,Fumbles FRTD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Sfty,Awards,Player_URL
1047,Josh Woods,27,ARI,LB,11,7,0,0,0,0,1,1,0,0,0,0,0.5,61,33,28,2,1,0,,
1048,Clark Phillips,22,ATL,CB,11,5,0,0,0,0,5,0,0,0,0,0,0.0,27,22,5,1,0,0,,
1049,Tyrod Taylor,34,NYG,QB,11,5,0,0,0,0,0,0,4,3,-6,0,0.0,0,0,0,0,0,0,,
1050,De'Von Achane,22,MIA,RB,11,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1051,Tyler Hall,25,LVR,CB,11,3,0,0,0,0,0,0,0,0,0,0,0.0,20,16,4,0,0,0,,
1052,Deane Leonard,24,LAC,DB,11,3,0,0,0,0,3,1,0,0,0,0,0.0,28,22,6,1,0,0,,
1053,Josh Whyle,24,TEN,TE,11,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1054,Elijah Higgins,23,ARI,TE,11,2,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
1055,Myles Adams,25,SEA,DT,11,1,0,0,0,0,0,0,0,0,0,0,1.0,6,2,4,1,1,0,,
1056,Jamal Agnew,28,JAX,WR,11,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1057,Luke Gifford,28,TEN,LB,11,1,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,
1058,David Long,25,2TM,CB,11,2,0,0,0,0,1,0,0,0,0,0,0.0,19,15,4,0,0,0,,
1058,David Long,25,LVR,DB,8,1,0,0,0,0,1,0,0,0,0,0,0.0,12,10,2,0,0,0,,
1058,David Long,25,CAR,CB,3,1,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
1059,Charles Omenihu,26,KAN,DE,11,1,0,0,0,0,2,2,0,0,0,0,7.0,28,18,10,5,11,0,,
1060,Andre Smith,26,ATL,LB,11,1,0,0,0,0,1,1,0,1,0,0,0.0,19,13,6,0,0,0,,
1061,Tyler Steen,23,PHI,T,11,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1062,Angelo Blackson,31,JAX,DT,11,0,0,0,0,0,0,0,0,3,0,0,0.0,13,8,5,2,0,0,,
1063,Joey Blount,25,ARI,S,11,0,1,0,0,0,1,2,0,0,0,0,0.0,7,3,4,0,0,0,,
1064,Cody Davis,34,NWE,DB,11,0,0,0,0,0,0,0,0,1,1,1,0.0,5,4,1,0,0,0,,
1065,Justin Hardee,29,NYJ,CB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
1066,Justin Hollins,27,2TM,LB,11,0,0,0,0,0,0,0,0,0,0,0,1.0,17,11,6,1,1,0,,
1066,Justin Hollins,27,GNB,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,,
1066,Justin Hollins,27,LAC,OLB,7,0,0,0,0,0,0,0,0,0,0,0,1.0,8,6,2,1,1,0,,
1067,Desjuan Johnson,24,LAR,DE,11,0,0,0,0,0,0,1,0,0,0,0,2.0,9,5,4,2,2,0,,
1068,Pat O'Connor,30,TAM,DL,11,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,2,0,1,,
1069,George Odum,30,SFO,S,11,0,0,0,0,0,0,0,0,0,0,0,0.0,12,6,6,0,0,0,,
1070,Dominique Robinson,25,CHI,DL,11,0,0,0,0,0,1,0,0,0,0,0,0.5,12,5,7,1,1,0,,
1071,Duke Shelley,27,LAR,DB,11,0,0,0,0,0,2,0,0,1,9,0,0.0,8,7,1,0,0,0,,
1072,Stephen Sullivan,27,CAR,TE,11,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1073,Patrick Taylor,25,GNB,RB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1074,Samori Toure,25,GNB,WR,11,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1075,Sean Tucker,22,TAM,RB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1076,Tylan Wallace,24,BAL,WR,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1077,Joe Burrow,27,CIN,QB,10,10,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
1078,Minkah Fitzpatrick,27,PIT,S,10,10,0,0,0,0,3,0,0,0,0,0,0.0,64,43,21,1,0,0,PB,
1079,Talanoa Hufanga,24,SFO,S,10,10,3,48,0,28,3,0,0,0,0,0,0.0,52,39,13,1,2,0,,
1080,Marlon Humphrey,27,BAL,CB,10,10,1,3,0,3,5,0,0,0,0,0,0.0,26,22,4,1,1,0,,
1081,Marshon Lattimore,27,NOR,CB,10,10,1,0,0,0,8,0,0,0,0,0,0.0,48,39,9,2,0,0,,
1082,Jalen Ramsey,29,MIA,CB,10,10,3,52,0,49,5,0,0,0,0,0,0.0,22,18,4,0,0,0,PB,
1083,Darnell Savage Jr.,26,GNB,SS,10,10,0,0,0,0,1,0,0,0,0,0,0.0,51,36,15,1,0,0,,
1084,Cole Strange,25,NWE,OL,10,10,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1085,Jimmie Ward,32,HOU,S,10,10,1,0,0,0,3,1,0,0,0,0,0.0,50,33,17,0,0,0,,
1086,Mark Andrews,28,BAL,TE,10,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
1087,Baron Browning,24,DEN,OLB,10,9,0,0,0,0,2,2,0,0,0,0,4.5,25,19,6,4,9,0,,
1088,Justin Jefferson,24,MIN,WR,10,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
1089,Elijah Wilkinson,28,ARI,OL,10,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1090,Kareem Jackson,35,2TM,SS,10,8,2,5,0,5,3,0,0,0,0,0,0.0,53,37,16,0,0,0,,
1090,Kareem Jackson,35,DEN,SS,8,8,2,5,0,5,3,0,0,0,0,0,0.0,51,36,15,0,0,0,,
1090,Kareem Jackson,35,HOU,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1091,Ryan Tannehill,35,TEN,QB,10,8,0,0,0,0,0,0,4,2,-12,0,0.0,0,0,0,0,0,0,,
1092,Jonathan Taylor,24,IND,RB,10,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1093,J.C. Jackson,28,2TM,RCB,10,8,1,9,0,9,9,0,0,0,0,0,0.0,28,25,3,0,0,0,,
1093,J.C. Jackson,28,LAC,CB,2,2,1,9,0,9,3,0,0,0,0,0,0.0,3,3,0,0,0,0,,
1093,J.C. Jackson,28,NWE,RCB,8,6,0,0,0,0,6,0,0,0,0,0,0.0,25,22,3,0,0,0,,
1094,Josh Palmer,24,LAC,WR,10,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1095,Bailey Zappe,24,NWE,QB,10,6,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
1096,Rodney McLeod,33,CLE,S,10,5,0,0,0,0,1,0,0,0,0,0,0.0,29,16,13,2,0,0,,
1097,Eli Apple,28,MIA,CB,10,4,1,8,0,8,9,0,0,0,0,0,0.5,46,37,9,0,1,0,,
1098,Ronnie Hickman,22,CLE,S,10,4,1,30,1,30,3,0,0,0,0,0,0.0,25,17,8,0,0,0,,
1099,Isaiah Buggs,27,DET,DT,10,3,0,0,0,0,1,0,0,1,33,0,1.0,12,7,5,2,1,0,,
1100,K.J. Henry,24,WAS,DE,10,3,0,0,0,0,2,0,0,0,0,0,1.5,19,14,5,4,2,0,,
1101,A.T. Perry,24,NOR,WR,10,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1102,Alex Cook,24,CAR,S,10,2,0,0,0,0,0,0,0,0,0,0,0.0,11,6,5,1,0,0,,
1103,Mike Greene,24,TAM,DL,10,2,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
1104,Nate Adkins,24,DEN,TE,10,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1105,Sam Darnold,26,SFO,QB,10,1,0,0,0,0,0,0,3,2,-1,0,0.0,0,0,0,0,0,0,,
1106,Colton Dowell,24,TEN,WR,10,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1107,James Proche,27,CLE,WR,10,1,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,
1108,Adetomiwa Adebawore,22,IND,DE,10,0,0,0,0,0,0,0,0,0,0,0,1.5,5,4,1,1,4,0,,
1109,Zayne Anderson,26,GNB,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1110,Josh Blackwell,24,CHI,DB,10,0,0,0,0,0,0,1,0,0,0,0,0.0,8,6,2,0,0,0,,
1111,Jabril Cox,25,WAS,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1112,Isaiah Foskey,23,NOR,DE,10,0,0,0,0,0,1,0,0,0,0,0,0.0,9,5,4,0,0,0,,
1113,Nick Hampton,23,LAR,OLB,10,0,0,0,0,0,1,0,0,0,0,0,0.0,4,2,2,0,0,0,,
1114,Dylan Horton,23,HOU,DE,10,0,0,0,0,0,0,0,0,1,0,0,0.0,13,8,5,1,2,0,,
1115,Godwin Igwebuike,29,PIT,RB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1116,Matthew Jackson,25,TEN,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,,
1117,Rakim Jarrett,22,TAM,WR,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1118,Ty Johnson,26,BUF,RB,10,0,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,,
1119,Dallin Leavitt,29,GNB,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1120,Phidarian Mathis,25,WAS,DT,10,0,0,0,0,0,0,0,0,1,0,0,0.0,8,2,6,0,1,0,,
1121,Bobby McCain,30,NYG,S,10,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1,0,0,0,0,,
1122,Tanner Muse,27,LAC,LB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1123,Nik Needham,27,MIA,CB,10,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,,
1124,Levi Onwuzurike,25,DET,DL,10,0,0,0,0,0,0,0,0,0,0,0,1.0,5,4,1,1,2,0,,
1125,Jerrick Reed,23,SEA,S,10,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,,
1126,Jay Tufele,24,CIN,DT,10,0,0,0,0,0,0,0,0,0,0,0,0.0,11,4,7,0,0,0,,
1127,DJ Turner,26,LVR,WR,10,0,0,0,0,0,0,1,0,1,0,0,0.0,10,7,3,0,0,0,,
1128,Jamal Adams,28,SEA,SS,9,9,0,0,0,0,2,0,0,0,0,0,0.0,48,34,14,7,2,0,,
1129,Will Levis,24,TEN,QB,9,9,0,0,0,0,0,0,7,2,-15,0,0.0,0,0,0,0,0,0,,
1130,Julius Brents,23,IND,CB,9,8,1,0,0,0,6,1,0,1,0,0,0.0,43,30,13,0,0,0,,
1131,D'Onta Foreman,27,CHI,RB,9,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1132,Keanu Neal,28,PIT,SS,9,8,1,32,0,32,2,0,0,1,0,0,0.0,50,33,17,1,0,0,,
1133,Jake Browning,27,CIN,QB,9,7,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,
1134,Tommy DeVito,25,NYG,QB,9,6,0,0,0,0,0,0,2,1,-1,0,0.0,0,0,0,0,0,0,,
1135,Garrett Williams,22,ARI,CB,9,6,1,0,0,0,2,0,0,0,0,0,0.0,23,19,4,1,0,0,,
1136,Joey Bosa,28,LAC,OLB,9,5,0,0,0,0,1,1,0,1,0,0,6.5,20,14,6,6,8,0,,
1137,Tavierre Thomas,27,HOU,CB,9,5,0,0,0,0,1,2,0,0,0,0,0.0,51,30,21,2,0,0,,
1138,Dean Lowry,29,MIN,DL,9,4,0,0,0,0,1,0,0,1,0,0,0.0,14,4,10,0,0,0,,
1139,Terrace Marshall Jr.,23,CAR,WR,9,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
1140,Johnathan Abram,27,NOR,S,9,3,1,0,0,0,1,1,0,0,0,0,0.0,26,14,12,1,0,0,,
1141,Kwon Alexander,29,PIT,LB,9,2,1,0,0,0,1,1,0,0,0,0,1.0,41,32,9,5,2,0,,
1142,Coby Bryant,24,SEA,CB,9,2,0,0,0,0,0,1,0,0,0,0,0.0,18,14,4,0,1,0,,
1143,Bryce Hall,26,NYJ,CB,9,2,1,5,0,5,2,0,0,1,39,1,0.0,7,5,2,0,0,0,,
1144,Sam Mustipher,27,BAL,C,9,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1145,Bradley Roby,31,PHI,CB,9,2,0,0,0,0,0,1,0,0,0,0,0.0,22,19,3,2,1,0,,
1146,Mike Brown,24,TEN,S,9,1,0,0,0,0,1,0,0,0,0,0,0.0,7,5,2,0,0,0,,
1147,Rashaan Evans,28,DAL,LB,9,1,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,0,0,,
1148,Kahlef Hailassie,23,CLE,CB,9,1,0,0,0,0,1,0,0,0,0,0,0.0,8,7,1,1,0,0,,
1149,Richie James,28,KAN,WR,9,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
1150,Julian Okwara,26,DET,LB,9,1,0,0,0,0,1,0,0,0,0,0,2.0,7,6,1,2,4,0,,
1151,Ben VanSumeren,23,PHI,LB,9,1,0,0,0,0,0,0,0,0,0,0,0.0,13,4,9,0,0,0,,
1152,Parker Washington,21,JAX,WR,9,1,0,0,0,0,0,0,2,2,-1,0,0.0,0,0,0,0,0,0,,
1153,Mike Boone,28,HOU,S,9,0,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,,
1154,Chase Claypool,25,MIA,WR,9,0,0,0,0,0,0,0,0,1,0,0,0.0,5,2,3,0,0,0,,
1155,John FitzPatrick,23,ATL,TE,9,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
1156,Devin Harper,25,2TM,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,
1156,Devin Harper,25,DAL,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1156,Devin Harper,25,CIN,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1157,Quindell Johnson,24,CHI,DB,9,0,1,0,0,0,1,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1158,Nic Jones,22,KAN,CB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,1,1,0,,
1159,Gregory Junior,24,JAX,CB,9,0,0,0,0,0,1,0,0,0,0,0,0.0,11,7,4,2,0,0,,
1160,Cory Littleton,30,HOU,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1161,Sean McKeon,26,DAL,TE,9,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,,
1162,Jake McQuaide,36,DET,LS,9,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1163,Kene Nwangwu,25,MIN,RB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1164,Kyle Philips,24,TEN,WR,9,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1165,Robert Rochell,25,GNB,CB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
1166,Baylon Spector,25,BUF,LB,9,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
1167,Zach VanValkenburg,25,LAR,OLB,9,0,0,0,0,0,0,0,0,0,0,0,1.0,9,4,5,1,2,0,,
1168,Nick Bolton,23,KAN,LB,8,8,1,1,0,1,3,0,0,0,0,0,0.0,60,38,22,1,1,0,,
1169,Kirk Cousins,35,MIN,QB,8,8,0,0,0,0,0,0,7,2,1,0,0.0,0,0,0,0,0,0,,
1170,Cole Holcomb,27,PIT,LB,8,8,0,0,0,0,2,2,0,1,0,0,0.0,54,31,23,4,2,0,,
1171,Grady Jarrett,30,ATL,DL,8,8,0,0,0,0,2,0,0,0,0,0,1.5,23,9,14,2,8,0,,
1172,Kyler Murray,26,ARI,QB,8,8,0,0,0,0,0,0,7,1,-11,0,0.0,0,0,0,0,0,0,AP CPoY-9,
1173,Jedrick Wills Jr.,24,CLE,T,8,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1174,Jaelan Phillips,24,MIA,LB,8,6,1,5,0,5,2,0,0,0,0,0,6.5,43,28,15,7,11,0,,
1175,Kendrick Bourne,28,NWE,WR,8,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1176,Mykal Walker,26,PIT,LB,8,5,1,30,0,30,2,0,0,0,0,0,0.0,33,21,12,2,0,0,,
1177,Carter Warren,24,NYJ,T,8,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1178,Alex Erickson,31,LAC,WR,8,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1179,Jalen Guyton,26,LAC,WR,8,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1180,Dorian Thompson-Robinson,24,CLE,QB,8,3,0,0,0,0,0,0,2,0,-1,0,0.0,0,0,0,0,0,0,,
1181,Dicaprio Bootle,26,CAR,CB,8,2,0,0,0,0,2,0,0,0,0,0,0.0,14,14,0,0,0,0,,
1182,DaVon Hamilton,26,JAX,DT,8,2,0,0,0,0,0,0,0,0,0,0,0.0,12,7,5,1,0,0,,
1183,Keaton Mitchell,21,BAL,RB,8,2,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1184,Otito Ogbonnia,23,LAC,DT,8,2,0,0,0,0,0,0,0,0,0,0,0.0,21,10,11,0,2,0,,
1185,Tariq Castro-Fields,24,WAS,CB,8,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1186,Peyton Hendershot,24,DAL,TE,8,1,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1187,Jeremiah Moon,25,BAL,LB,8,1,0,0,0,0,0,2,0,0,0,0,0.0,12,6,6,1,0,0,,
1188,Isaac Rochell,28,LVR,DE,8,1,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,2,0,0,,
1189,J.J. Russell,25,TAM,LB,8,1,0,0,0,0,0,0,0,0,0,0,1.0,10,7,3,1,1,0,,
1190,M.J. Stewart,28,HOU,S,8,1,0,0,0,0,0,1,0,1,0,0,0.0,22,13,9,0,0,0,,
1191,Alex Armah,29,WAS,RB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1192,Jalyn Armour-Davis,24,BAL,CB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
1193,Grayland Arnold,26,HOU,S,8,0,0,0,0,0,0,1,0,0,0,0,0.0,18,12,6,1,0,0,,
1194,Jarrick Bernard-Converse,23,NYJ,S,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1195,Frank Clark,30,2TM,DE,8,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,0,0,0,,
1195,Frank Clark,30,DEN,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1195,Frank Clark,30,SEA,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,
1196,Chris Evans,26,CIN,RB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1197,Andrew Farmer,23,LAC,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1198,Poona Ford,28,BUF,DT,8,0,0,0,0,0,0,0,0,0,0,0,1.0,9,5,4,1,3,0,,
1199,Trevis Gipson,26,TEN,OLB,8,0,0,0,0,0,0,1,0,0,0,0,1.0,6,1,5,0,0,0,,
1200,De'Jon Harris,26,WAS,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1201,DJ Ivey,23,CIN,CB,8,0,0,0,0,0,1,0,0,1,0,0,0.0,3,3,0,0,0,0,,
1202,Drake Jackson,22,SFO,DL,8,0,0,0,0,0,1,0,0,0,0,0,3.0,7,4,3,2,3,0,,
1203,Eku Leota,24,CAR,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,1,0,,
1204,Ochaun Mathis,24,LAR,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,1,0,,
1205,Calvin Munson,29,2TM,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1205,Calvin Munson,29,NWE,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1205,Calvin Munson,29,MIA,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1206,Moro Ojomo,22,PHI,DT,8,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1207,Jordon Riley,25,NYG,DL,8,0,0,0,0,0,0,0,0,0,0,0,0.0,8,4,4,1,0,0,,
1208,Kevon Seymour,30,BAL,CB,8,0,0,0,0,0,0,0,1,1,20,0,0.0,3,3,0,0,0,0,,
1209,Laviska Shenault Jr.,25,CAR,WR,8,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0,0,0,,
1210,Jason Taylor,24,LAR,DB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,
1211,Keir Thomas,25,LAR,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,2,0,,
1212,Nick Vigil,30,MIN,LB,8,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
1213,Chandler Wooten,24,CAR,LB,8,0,0,0,0,0,0,0,0,1,0,0,0.0,8,2,6,0,0,0,,
1214,Jaire Alexander,26,GNB,CB,7,7,0,0,0,0,5,1,0,0,0,0,0.0,27,23,4,1,0,0,,
1215,Justin Houston,34,CAR,ROLB,7,7,0,0,0,0,1,0,0,0,0,0,0.5,9,5,4,2,3,0,,
1216,Tytus Howard,27,HOU,T,7,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1217,DaQuan Jones,32,BUF,DT,7,7,0,0,0,0,0,0,0,0,0,0,2.5,16,8,8,4,5,0,,
1218,Marcus Maye,30,NOR,SS,7,7,2,5,0,5,2,0,0,0,0,0,1.0,37,27,10,3,0,0,,
1219,Jarrett Patterson,24,HOU,OL,7,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1220,Jimmy Garoppolo,32,LVR,QB,7,6,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
1221,Donovan Peoples-Jones,24,CLE,WR,7,5,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,
1222,Xavier Newman-Johnson,24,NYJ,OL,7,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1223,Ronnie Harrison,26,IND,LB,7,3,2,45,1,36,2,0,0,0,0,0,1.0,20,11,9,1,1,0,,
1224,Desmond King,29,HOU,CB,7,3,0,0,0,0,2,0,1,0,0,0,1.0,47,22,25,5,2,0,,
1225,Otis Reese,25,TEN,LB,7,3,0,0,0,0,0,0,0,0,0,0,0.0,21,12,9,0,0,0,,
1226,TK McLendon,23,TEN,DE,7,2,0,0,0,0,0,0,0,1,0,0,0.0,8,3,5,0,0,0,,
1227,Kindle Vildor,26,2TM,CB,7,2,0,0,0,0,2,1,0,0,0,0,0.0,11,10,1,2,1,0,,
1227,Kindle Vildor,26,TEN,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1227,Kindle Vildor,26,DET,CB,5,2,0,0,0,0,2,1,0,0,0,0,0.0,10,9,1,2,1,0,,
1228,C.J. Beathard,30,JAX,QB,7,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1229,Amari Burney,23,LVR,LB,7,1,0,0,0,0,0,0,0,0,0,0,0.0,15,10,5,0,0,0,,
1230,Duron Harmon,32,2TM,S,7,1,1,0,0,0,2,0,0,0,0,0,1.0,22,18,4,4,1,0,,
1230,Duron Harmon,32,CHI,S,3,1,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,1,0,0,,
1230,Duron Harmon,32,CLE,S,4,0,1,0,0,0,2,0,0,0,0,0,1.0,16,13,3,3,1,0,,
1231,Marquis Haynes,30,CAR,OLB,7,1,0,0,0,0,0,0,0,0,0,0,1.0,16,13,3,3,2,0,,
1232,Malik Herring,26,KAN,DE,7,1,0,0,0,0,1,1,0,0,0,0,1.5,10,7,3,2,3,0,,
1233,Sam Roberts,25,NWE,DL,7,1,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,
1234,Greg Stroman,27,CHI,DB,7,1,1,0,0,0,1,0,0,0,0,0,1.0,19,12,7,3,1,0,,
1235,Clayton Tune,24,ARI,QB,7,1,0,0,0,0,0,0,2,0,-5,0,0.0,0,0,0,0,0,0,,
1236,Abdullah Anderson,27,WAS,DL,7,0,0,0,0,0,0,0,0,1,0,0,0.5,8,5,3,1,1,0,,
1237,Tycen Anderson,24,CIN,S,7,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,,
1238,Gary Brightwell,24,NYG,RB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1239,Earnest Brown IV,24,LAR,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,
1240,Lewis Cine,24,MIN,S,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1241,Linval Joseph,35,BUF,DT,7,0,0,0,0,0,0,0,0,0,0,0,1.0,12,7,5,1,1,0,,
1242,Isaiah Land,23,IND,LB,7,0,0,0,0,0,0,0,0,0,0,0,1.0,6,2,4,0,1,0,,
1243,LaCale London,26,ATL,DL,7,0,0,0,0,0,0,0,0,1,0,0,0.0,13,6,7,2,0,0,,
1244,Darrell Luter,23,SFO,CB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,0,0,0,,
1245,Blake Lynch,26,LAC,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1246,David Moore,28,TAM,WR,7,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
1247,Ben Niemann,28,DEN,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1248,Ronnie Perkins,24,DEN,OLB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,2,1,0,,
